,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
10,162.99089339526822,-0.014045444141570967,-193.9491899856302,14.972888606379229,-461.6562900950323,0.9534027375782467,0.1290918624719411,1.5121377875027338,0.07398886566370247,6312.4445860943615,-32754.17485307763,0.37937447755612547,0.39036592448630053,0.12818679411649014,612.8980891985751,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,156.87075401244542,0.002691300168185237,79.56406677722208,-31.050316892282467,209.2744050495204,0.9663725594951149,0.12907463143016165,2.324603644955158,0.3890243867877647,6584.644925685686,-1972.269629737264,0.39871712801293274,0.6459883090367503,0.11279874136132846,299.0072740603994,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,575.1721009264205,0.001526288320830932,-710.1317282029366,58.394957006940444,-585.1278291355541,0.7383567646252589,0.12908015250387186,0.7375242121651516,0.08498260972591618,-12216.1748892115,-43510.52274487596,0.28887517820289593,0.1985448213289406,0.1266320823806465,777.465209082698,True,False,True,9.405675144972313e-05,-559.0745987254984,4.031783866796452e-07,-547.1667674538357,941.3798680974046,0.5389831687164133,6.9078960200227826e-06,0.008559868216772556,0.5794922651229931,True,,,,,,,,,,,,,,,,,,,,,1.0,6.9078960200227826e-06,0.5389831687164133,s-SNR,,,,,,,,,,,,,,,,,
13,211.55776175456893,0.013872950672868242,-802.0839338447979,-304.96530834474106,-403.9558208758351,0.7643526867890675,0.12912030579681882,0.2955526318570597,-0.3781714772781519,130788.16787251126,-133804.07661466964,0.2793632473743132,0.010859578417906274,0.008148902727139404,950.801079245623,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,121.49430156188609,-0.046219959346261774,57.49962598583579,57.479557035101834,-253.72611288501213,0.994171312957567,0.12905848282223764,4.608036269943906,-1.0025416955306423,9470.555514850885,29736.66853386684,0.35435230255302874,0.984918784897536,0.07452929769878319,530.22432280326,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,202.9603427642198,0.0008707863877102928,262.9573275808725,123.87126967636516,180.2195640822041,0.7193355355386652,0.12907425582313983,0.7437807444512925,-0.47141345113720556,24098.31344389463,4029.408543475294,0.25875728586510444,0.10737627758995553,0.05437796811639228,272.2969384052186,True,False,True,20.42149367730043,258.0478751139085,-0.009405073760730239,258.14092741840557,161.6830955682655,0.020747644556081468,3.880899839047742e-05,0.008864220606473992,0.5824143323451296,True,61.69482866212573,257.47522286272033,53.833385045241805,257.6709597146282,159.97346150923914,0.131626025846856,6.99721120029412e-05,0.008229034532279576,0.5841396937012805,True,,,,,,,,,,,2.0,6.99721120029412e-05,0.131626025846856,noneSNR,,,,,,,,,,,,,,,,,
16,129.83271474986236,-0.03326905258375516,-290.16076066791885,-93.83642863782103,-342.628248532615,0.7734738087931317,0.12908513047489703,0.7487158157483119,-0.32395725655486973,21414.56250403428,-36397.49459552173,0.28511126134864423,0.13318607784459968,0.09404236061913207,354.08920961741933,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,622.4509803805364,-0.003092504421672998,-198.59345803278813,491.0105960346982,-828.094381794733,0.9725265099761954,0.12910342656958176,6.046788837307229,2.4489250569397214,-41393.939900246936,73314.66341646,0.4875436923876425,1.9198513854834276,-0.11884776272554173,829.6559766325588,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,117.32284160984145,-0.002255134199324188,-275.17377883186873,-81.40681968072772,-95.29406626498445,0.780883253315293,0.12907401705346,0.3232482599785577,-0.295775177194887,19026.633249908286,-1743.9738521558356,0.28915918854942224,0.03151620212882493,0.061414754594885684,343.9835279587934,True,False,True,3.5476429236579884e-06,-157.71740601742826,-8.511058548092281e-05,-151.31424696895803,386.77516625159154,0.5136319221684289,2.310371103241199e-06,0.009930399640438584,0.5785900016242649,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,277.76825420766914,-0.0030445229319288336,-89.13843812419566,-197.35310249578254,-307.9293093298443,0.9902766837350493,0.1290787988838689,10.804850382544412,-2.2225395637510776,16586.013291282325,58144.735972920564,0.3015970437850381,2.3307893350109232,0.014785635685166776,634.5380068965305,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,751.2590230560043,0.004339220400840921,-692.1003907888456,59.93581680852958,-638.1811006137023,0.7915628835265963,0.12915932423465226,1.0474262975899178,0.10057379416387924,-9565.110030804168,60458.408525817074,0.3099146684304663,0.27861887342479263,0.1267450522004784,896.5013748020758,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,376.7141606706796,-0.006535929192814899,303.1219848288681,-472.9161444782399,133.98891969623674,0.9541204890213341,0.12911858876466648,0.7359326359910076,1.5712092403164613,-63341.16906000138,27339.802101686793,0.44211430486684006,0.4458513657171621,-0.709510640366978,965.9076347553014,True,False,True,-1.5458809400478953e-06,194.11756883418292,-0.00025496519846596166,181.70793657240242,728.2952129613747,4.013866754623905,3.0370004075845436e-06,0.021164111554450044,0.5787714226179469,True,,,,,,,,,,,,,,,,,,,,,1.0,3.0370004075845436e-06,4.013866754623905,s-SNR,,,,,,,,,,,,,,,,,
22,367.8909898232182,0.0009939748400949328,-487.6868239802159,491.4307610247248,-453.8675412536709,0.8205450006045707,0.12907507153576178,0.6856524071941141,1.0086678216120295,-111890.50415150901,-58240.69076386011,0.3593903680847477,0.3395244054005334,-0.24188941560105617,700.1078318176382,True,False,True,-3.341032823896592e-05,-379.6194966909973,-1.2170096138894341e-05,-370.8247547083542,662.2669702077578,0.11611241581897502,3.824991741257829e-06,0.012021278422747004,0.5789449295293813,True,,,,,,,,,,,,,,,,,,,,,1.0,3.824991741257829e-06,0.11611241581897502,noneSNR,,,,,,,,,,,,,,,,,
23,760.9503409957765,0.0006773365583306046,374.7265459483558,-133.3562770135493,689.3892029219555,0.9249900092163914,0.12907622819221726,2.943284684746157,0.3517398991293816,-17452.598230756495,154838.19299580905,0.37759705442611136,0.7944444877081028,0.11856747947341827,912.1740351347617,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,316.6855061748664,0.00418122865019592,189.35682870648571,-428.5524774246119,122.98741754237443,0.9275641290740501,0.12908630240016564,0.7667532284638272,2.2556092312806397,-32886.27215531941,3974.1314457988265,0.45812215446841154,0.5676231789960634,-1.529782814601036,470.0495657133774,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,335.1854362882545,0.0006126321002722507,319.91071876203387,134.29593384481507,42.33131850523557,0.9292596744077762,0.12907439542391697,0.6772050248843281,-0.4205440889284518,29266.636833829347,55742.065682041735,0.3473968948721281,0.09921057473300672,0.06378496156196718,804.7055788261337,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,543.3957890212915,-0.000441994638366916,221.00030475703488,253.49890392367604,15.270003969905474,0.9485970997707122,0.12907454666408402,3.4132864881631355,-1.1447807332999618,35890.92138692316,163402.95394652698,0.3262986724466388,0.6625248331574569,0.03308766335678377,662.3992431442229,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,126.2131179009525,0.04833859733204521,478.77789209597427,163.57649258128345,299.4074822629253,0.757013890521303,0.12907953188385746,0.37000969679612394,-0.34176979397019563,46969.242556958205,-58536.50296064878,0.2780683473824639,0.03554079187066505,0.05015822719789498,554.70185168689,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,246.83675417513354,-0.0025408840572079816,-225.34426088055918,36.66639298347309,9.318005562326448,0.7645695447972004,0.12907650748614546,0.530690443234413,0.16063900549229823,3639.9662262794645,28985.388254311223,0.30187467475851154,0.15944577839065294,0.11692022579003988,267.30851036681565,True,False,True,-2.5315203085102636e-07,-161.13801466527792,5.3552889390790383e-05,-160.41883335021097,398.5350530098075,0.0898948401647317,9.917467614028966e-07,0.0019025146408608838,0.5781628166328193,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,594.475493249355,5.659217219577961e-05,-489.42300882111414,-233.13955051205937,-208.5053991076905,0.8094427818727754,0.1290741049633936,0.9808289121731197,-0.47619729638770875,64894.68338212423,132900.20514352762,0.2929963846591035,0.1658410119786618,0.0712750682831467,674.6606928688784,True,False,True,1.9487268303627787e-05,-349.36908126187956,3.0708996474096736e-06,-339.91647731905283,819.4889595133624,0.09420001725550264,9.812094245672837e-06,0.005901785404352335,0.5799022132836209,True,,,,,,,,,,,,,,,,,,,,,1.0,9.812094245672837e-06,0.09420001725550264,noneSNR,,,,,,,,,,,,,,,,,
30,586.5067790178732,0.00038746261572994434,-128.79872352240204,-320.17409295539034,60.59508731299093,0.984523181759685,0.1290745026531017,12.403459433567363,-2.481836370694173,28476.063430945662,213688.52908134862,0.2879503583152573,2.687225463276145,0.00492543351858675,723.5500471378143,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,584.7889054088992,0.0031472633345232676,370.9789953564284,238.54632481659132,510.0372057614859,0.8915057772071155,0.12910075949269337,2.0006334666388086,-0.6542631831373114,51299.42511882299,85784.12318742083,0.3204865333927847,0.3911145028034836,0.0756101626458687,730.0730885470361,True,False,True,1.3305948023505116e-06,199.29127784471444,4.0555587468275754e-05,191.0499173656664,746.544684214458,0.5160522284587614,7.397264945684122e-06,0.006016467809149512,0.5795666946333591,True,,,,,,,,,,,,,,,,,,,,,1.0,7.397264945684122e-06,0.5160522284587614,noneSNR,,,,,,,,,,,,,,,,,
32,154.10708180575924,0.00927310722366928,-312.5938690393216,-2.9907883009319107,-130.09280783974265,0.7659390518710456,0.12907984245076337,0.3310879975696384,-0.008591543733221536,8339.243417720221,-8284.391610979515,0.29534907994385334,0.08134007543687267,0.12902410604211847,372.4108568667614,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,331.4025173445683,-0.004290181716675862,-635.795130642304,519.3760170450588,-252.0520852091426,0.7166277356062448,0.12908839491514662,0.30343906769783907,0.8143108802001054,-157805.46004643213,-37670.89040979699,0.31136412723802137,0.2115782469578107,-0.4172339809766252,653.2720496508629,True,False,True,-1.9929350180811193e-05,-556.125451141636,0.00023033538775235894,-551.6479251060659,654.0486463402763,0.47431004582279,1.8495863424190533e-06,0.0018771010325462514,0.5784596320692549,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,127.6634323512257,-0.032292880132902366,220.62283738859026,-17.069764718731392,266.74637058701865,0.8325414505539839,0.12907968931733127,0.7478537677424654,0.07775723148529805,5950.5078659485,-22437.268743103665,0.3255625279385961,0.19992298051649934,0.1270585097401695,331.57040911451406,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,384.7276973042597,-0.0011416217639868692,-521.2035279775204,155.43525384592624,-411.13247349113874,0.8375709031112393,0.12907551909275522,0.6502052977247775,0.2970460870933332,-32842.814557701786,-37689.09017122142,0.3367974161886543,0.2120590056134166,0.09514916607540051,799.0518492465708,True,False,True,-5.492649319526306e-07,-429.8933284632396,9.81628179196677e-06,-424.2806915066967,625.003314613281,0.02362015986852839,4.6907184626531286e-06,0.003893165742635118,0.5791159326689932,True,,,,,,,,,,,,,,,,,,,,,1.0,4.6907184626531286e-06,0.02362015986852839,noneSNR,,,,,,,,,,,,,,,,,
36,154.57973155570497,-0.0006030493463972525,-304.0611768583076,-103.82869026420283,-166.0947716209698,0.7431669244695702,0.12907412078140126,0.4583235677014992,-0.341539464901785,23605.821199060345,-8131.505160235105,0.2728820006715931,0.05765764777507729,0.06544592538311776,337.7165780537545,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,205.79404972227212,-0.009784937102889898,-398.05871150506294,1.2111653742815633,-448.56420183208945,0.8435477761617227,0.12909518558906924,0.6967821997132615,0.00037664247628319724,7372.757091999336,-68230.03476748533,0.32695798080997024,0.1742583236743626,0.12909513469097117,625.2284748196071,True,False,True,9.66081052610848e-06,-65.16419525744074,-6.7518985232908494e-06,-66.54659423507769,409.952421136295,0.07205987138087266,2.117258204731585e-06,0.0029682808186796764,0.578537114120493,True,,,,,,,,,,,,,,,,,,,,,1.0,2.117258204731585e-06,0.07205987138087266,noneSNR,,,,,,,,,,,,,,,,,
38,413.88279798101024,0.004629343980687553,-191.2440212841101,569.7362548176941,-328.3614417998616,0.9781749747819186,0.12910161188925798,1.965922315695077,2.9944097195557977,-46374.047248582574,9568.82846365319,0.5130259298272658,0.9905488655164022,-1.01113794602532,900.315414831528,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,537.3632493872702,0.0028868856224214118,-308.9650605328978,168.60904631907977,-284.3416712888514,0.9130848400240349,0.12909287157227853,1.8859812472426496,0.5560870701718121,-17727.54065130079,92497.14780363692,0.3806491935591377,0.564176490172631,0.08810189803206228,691.839923618799,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,115.05312660187536,-0.04197283098994862,-478.46406690520837,-127.21152333167913,-211.47468707769656,0.8107979006047593,0.1290390899195082,0.26751315428639966,-0.26501696270031205,38352.891476863355,-39915.826277485125,0.30232696233225587,0.022708794788214574,0.06340307408857632,662.7717308994243,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,223.6346230753903,0.003664811750734742,268.5656465066029,-121.59134443289145,455.0664425916974,0.924541534059479,0.1290779032857149,1.098788853475971,0.45083878409193645,-8572.334541884391,-43020.039132899234,0.381519644942362,0.34983701071764883,0.08283252852638207,651.5672625303229,True,False,True,1.9667077114474255e-06,50.78352590674551,-6.142176492743051e-06,50.921682174879294,268.780478178757,0.003834064524880887,4.619225949049276e-07,0.0022665090445481034,0.5779049334181703,True,,,,,,,,,,,,,,,,,,,,,1.0,4.619225949049276e-07,0.003834064524880887,noneSNR,,,,,,,,,,,,,,,,,
42,373.6229423574189,-0.0018236948930191177,392.99464287695014,-276.42264031153104,266.8011282993158,0.7539548846049414,0.12907749645913516,0.7223544494069549,0.705711290961894,-46311.9408176618,6783.270535177911,0.3205568592699693,0.29820716084538773,-0.043285401907441956,451.04036147743693,True,False,True,-1.4086623516513381e-05,275.2786327370832,-4.3630224607594575e-06,267.84900671426493,696.0321479033454,0.15430381831561135,3.2225055131649208e-06,0.008059933801376599,0.5788141281452348,True,,,,,,,,,,,,,,,,,,,,,1.0,3.2225055131649208e-06,0.15430381831561135,noneSNR,,,,,,,,,,,,,,,,,
43,302.0566450967473,0.0016450536612380162,112.21282921399427,-108.24519823014663,260.949374522069,0.9702018968949911,0.12907578345612475,3.6247737466164898,0.9601408286969668,1722.268166512711,16223.849654382564,0.42436817168717256,1.066216908103617,0.06549454533116528,449.3191783583196,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,227.94503105279432,0.0012241326888935422,290.17393608158466,-251.52920359875657,26.58880790095037,0.72729166905781,0.12907454488303283,0.19835468564300618,0.8661999863618828,-28696.022866822983,8967.409687676478,0.3173687134222288,0.19395533580439867,-0.8165829952212901,307.49281460886493,True,False,True,-1.4944654228409622e-06,245.31179998565256,2.262239729053761e-05,244.5365813328373,408.88788469551554,0.00013835621672342313,3.830909390796773e-07,0.0014574018880108815,0.5778554131379449,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,118.27969900493024,-0.07654308392238343,209.38188126795922,51.36624144182895,221.16051376768428,0.9544932149760346,0.12899415122384633,0.7725895923311736,-0.24777463856722634,13142.752762871525,-12510.375196372217,0.3664389386091872,0.1518516249882557,0.10912840616123241,670.1264845555095,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,574.0465468492074,-0.0017313353757078265,-921.3274341059596,927.8112027210962,-108.69918487706082,0.7230388119246358,0.12908185712107142,0.23511706525133214,1.0046416534430325,-420601.54943956446,99357.61662804373,0.32159876025341944,0.2262195418866718,-0.9441120970840791,964.3143437462336,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,360.8835510778276,0.000681216835724599,72.11089223778566,-89.6878273180032,-64.68517515567265,0.9825829869752459,0.12907453468139965,8.449821000128372,1.2393518417554141,4578.614265181367,48470.15642128462,0.442045740899218,2.319013890324662,0.08362999249407989,381.3006833233849,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,117.11017981630604,-0.01800625197780943,-134.4119039284695,146.1869799161056,-147.20546205588175,0.9048658803756924,0.12906892758019878,0.014925945550410184,1.0886558212147877,-1991.6967215504555,-19484.640683780606,0.39909217028647825,0.18517412325673382,-19.721792330457045,285.70746794714375,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,130.32842505780346,-0.09183459928019425,761.7774269386264,265.8925042891292,576.3877749068602,0.7121614594906097,0.1291669153438109,0.4020575941131959,-0.34839077001769386,109293.86154621208,-205743.4805352289,0.2613621435958606,0.04244927019201667,0.053695061055598375,772.7868725117844,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,419.04987667246417,0.003934233353137501,186.30593969908796,-156.72098553187817,124.54956180740623,0.9488186189949406,0.12909451861590016,2.496551811015318,0.8274827647091938,-7012.135209336306,63034.94739613049,0.4085913826874432,0.7620517468720285,0.06052717276014759,559.7166025255458,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,423.57034351318725,-0.004991977073892248,-279.5657514785404,214.20900560659265,-489.5142843164731,0.9209877970411353,0.12910775919192002,1.87466980354029,0.7543433232941127,-22581.097998132405,9307.192958282787,0.39254096388662907,0.594391338100758,0.05322321564139809,660.8888945731328,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,402.2482831453753,0.0007301033778042976,-139.5154543375889,125.29901541784113,-41.529400246663386,0.9470558386575629,0.12907473869817165,3.606005670075315,0.901207972811077,-886.5468293387548,64489.48142748527,0.4108178738454692,1.051702746320675,0.07276757472182606,411.52825971716914,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,289.09001198745176,-0.0006898812002749943,-137.8458661926061,286.0461259934476,33.596565164883486,0.9214974775679023,0.1290743627112884,0.4223582471289565,2.0737349525018915,-11904.486251279955,12614.73291517701,0.44773368657963486,0.4512120538658877,-2.416381232426535,327.05905858389065,True,False,True,-1.146662729802952e-06,-66.90687236935409,-5.137833159238938e-05,-60.537462294142586,554.9895223239938,27.347358389798842,5.189637196516121e-07,0.022426734442387374,0.5779381665765787,True,26.683007434119297,-128.9906092765045,-6.535023941091038e-05,-128.70578551346284,152.83328678443934,0.08995618064429323,8.367010861275856e-05,0.016873175182145556,0.58477041583247,True,,,,,,,,,,,2.0,8.367010861275856e-05,0.08995618064429323,h-SNR,,,,,,,,,,,,,,,,,
54,788.3954028839107,0.001713097355024007,212.3256923493957,-285.06815678076543,858.8941132024461,0.9746767481024534,0.12908876410184292,8.464986162592206,1.3227418642215973,-22886.594216927173,198653.10928869728,0.44165879912845823,2.3367035180183175,0.07741573104077534,925.4552230966067,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,119.99732979409407,-0.02247879911439324,130.52236363724262,-69.31537740380429,499.62427828368493,0.9848857361965427,0.12906889448323933,1.8641938723878024,0.5301884988517068,3292.400670330653,-33480.024450285375,0.41362709494670247,0.5544132179055684,0.09137165595050935,742.1804719658759,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,535.7539415667613,-0.0038264575890528257,397.97686527046267,338.1083905139317,319.0932066078393,0.8628092640118882,0.12910687318227534,1.3882831208834385,-0.8389697483907658,75944.70087652144,93213.52265442179,0.30020780216978327,0.20724248882239868,0.0023549469853057503,679.2443566603765,True,False,True,9.173176878592673e-06,266.5411516877936,-2.7408817588838285e-05,260.7904224655159,685.9290620736192,0.1340468496879339,8.22782213821799e-06,0.0027502116338755434,0.5796875676104534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,127.77609950550686,-0.09384927692728065,821.5164712478556,368.71414103885036,816.9104040309596,0.7383817449803763,0.12912329920750687,0.5193656455428869,-0.44850804276633793,159384.83419411827,-320581.5331554491,0.2666771967306326,0.055090070924665405,0.032293894840655854,899.4781702930873,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
