,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
9,136.661035672621,0.05820778100403076,408.2720705776445,-45.44198410118099,103.24901103827312,0.854090618502896,0.12915864847085887,0.17231908167060495,0.10955325307307415,-1593.3124409788343,-13483.530408678907,0.33601322117921595,0.061338645929830266,0.11174630628777553,670.419343456293,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,139.88720768685968,0.006483382527584652,191.40594135750143,-108.14038163531242,240.70836168572401,0.7898539328728335,0.1290754555410803,0.6621631231333823,0.5644398023955255,-2535.4006413554907,-21830.195773358973,0.3285248436011012,0.2596140811825998,0.008790785722596436,246.50899487018336,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,367.1676428336746,-0.004064507929915612,-286.7248208067263,519.6668155846751,-71.85293086320519,0.8875239596295126,0.12909033486600627,0.6111253897391615,1.8055623915653516,-66957.98041221246,29431.343351435542,0.42120311038941516,0.4537084126956823,-1.2045375934494242,552.2924801810348,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,148.9001499654166,0.012187372833782711,-425.65308932223013,-123.59657298698744,-325.14036615683665,0.8373231014684066,0.12908208866995227,0.4673999770521917,-0.28961064790191027,34197.59304923988,-53690.223806866416,0.31225290998097466,0.06858155294606288,0.08421990879397931,651.918271675652,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,355.72981659406327,-0.006679143160930989,783.1606790378858,-466.3931698408962,307.04701228910585,0.7108107173429381,0.12911490406730672,0.28447253641624004,0.599368160700533,-173626.13559126976,-65872.15538938138,0.30034557628064795,0.17101282755414884,-0.1865941241109855,791.4304644052534,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,128.30966712008353,0.06805943610948481,72.43684500002303,109.07721838575861,27.554194800808773,0.9684019475756956,0.12910522158414675,6.107464224367911,-1.508929044414646,11768.102104565061,29956.442964165115,0.32063263220397337,1.27537788202287,0.0359050497356682,281.2730547178281,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,352.12679296973124,-0.0055762191923380555,538.8643612764079,-584.7549296710683,110.41790690396192,0.7961185547735932,0.12910188556018767,0.25932338493812024,1.0897154458993035,-149065.20093393695,15938.714563381327,0.3529084232516737,0.2464500872177473,-1.015684722592095,708.925921299739,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,619.5346669996023,-0.004823811457104754,-502.7583665963294,641.164133493068,-771.7044931387884,0.8736057730902697,0.1291447646105695,1.4502445325486975,1.2609448174252533,-155160.6216753486,-21843.26491539352,0.3924099933042424,0.57271860270805,-0.14494381095491293,902.5516718842462,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,211.11799119602395,-3.9565643263753114e-05,-205.00762094653655,58.353456851682665,-30.949382402023616,0.8686249556133491,0.12907409641397077,0.503103644506301,0.2846177544774907,1841.8259403139118,14798.95627122436,0.3495249316008642,0.17321220353949035,0.08882033009346332,359.40556560146257,True,False,True,9.460657427763322e-06,-156.01825583187716,3.2220127636284354e-05,-155.71886659578212,334.2738489221963,0.015023715028064544,4.3929349642676044e-07,0.003184170615964751,0.577891183066816,True,1.0,4.3929349642676044e-07,0.015023715028064544,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,126.35686338363057,0.063330559680733,-276.9348450936716,-113.69716004533012,-110.51927611920036,0.7331178389945118,0.12908462088941716,0.3847436526967718,-0.4102605359170212,23579.060556408716,-1090.5853792333146,0.26631504482323864,0.02780915718802275,0.01971718483740864,298.522845235378,True,False,True,-1.0736861440734321e-05,-174.3144290769627,8.714196620905509e-06,-162.78411617290817,373.5890814393254,0.6837559195316771,8.130424515219315e-06,0.01664014941842438,0.5796737205189956,True,3.0,8.477833047191967e-05,0.24531920731811852,h-SNR,21.560197462751255,-269.6844713741047,-0.00031186472498136793,-269.8866756335588,162.3788892876984,0.025894389551183394,4.231965578849445e-05,0.010274469751920447,0.5826373816376983,True,56.3106004122598,-268.63866092052103,45.25773866582957,-269.1221268838556,161.4178737031592,0.24531920731811852,8.477833047191967e-05,0.010949282589381923,0.5848190716339651,True,,,,,,,,,,,,,,,,,
19,523.1665189814624,0.003730261286866224,64.91176999167237,-523.4217044629385,-72.74051254913161,0.9946952155594238,0.12910371595854106,2.9183308592842216,8.0033536248962,-9289.46299742072,15192.706989290251,0.7298810505595579,2.0634749856370886,-5.358079911744451,627.684402614803,True,False,True,225.4234916153598,64.7648997101388,-1.3961194824312838e-08,17.59316969408978,91.81751991098136,127.51461284038061,0.027431386926684145,0.697104445127521,0.6962372832518391,False,1.0,0.027431386926684145,127.51461284038061,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6948964080764759,0.10214895560193192,0.0,200.1623271333128,0.1021489331024431,-0.9999999999999999,11.015423564930952,64.42479991831854,Detonation,0.012677654140379134,0.5773502691896258,0.478480741136626,0.6951303379624241,1.2128363831078446,False,116.35798823442205,3.763365056091938
