,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2
0,123.19887894612299,-0.01007223962558157,334.25820179670393,-85.81495383479046,72.25037951086478,0.738891748762486,0.12907370311706032,0.14117897955384315,0.25667506507692156,-6521.656083396032,-8378.30150153207,0.2962233819461333,0.07807392240128105,0.012409577125280388,366.53573142954997,True,False,True,44.15146888544564,320.31789343668584,-4.692140293127702e-05,321.8689320859571,159.3085723484724,0.16200434174086809,0.00017062215714193588,0.02719451842211664,0.587916597956723,True,1.0,0.00017062215714193588,0.16200434174086809,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,530.2518862409304,0.0019638762149195577,-710.601526185291,-11.635289261024013,-249.9440698273903,0.7762536946823022,0.1290825433436408,0.4547666136684074,-0.01339331658331916,12710.812451389658,52116.15569477876,0.2991271483532401,0.11145943398654866,0.12898393181208287,874.9825315838143,True,False,True,-8.857350654251995e-06,-601.6517728340307,1.822699809164194e-05,-593.7730075759985,877.7630740180634,0.032867925442246815,5.005781984926817e-06,0.0037415941078054052,0.5791741740229102,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,792.6091544787974,0.002971765472610799,435.56311096707327,332.37585289837534,831.3025611128201,0.8899552952982223,0.1291187218140664,2.67093975817322,-0.7800706483629333,78601.48076226658,144118.70668194728,0.31456300604465764,0.5377231648161495,0.07216215675346431,849.9804602818995,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,644.4993422713474,-0.005472124433322539,-690.8297257875554,-132.031848337915,-195.1834037730107,0.7816070476204806,0.12917283085226894,0.582507348786123,-0.20398115763445548,50366.69818365808,142770.87069895203,0.2933160766592768,0.11162997759078816,0.11131541121773582,865.6338135468184,True,False,True,-2.246175258293555e-05,-554.7659141439585,-2.5851982890047344e-05,-543.3964495645646,990.2809666361927,0.7412503589713424,7.745313980765493e-06,0.006683301241832424,0.5796181360528629,True,1.0,7.745313980765493e-06,0.7412503589713424,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,493.1939715077841,0.00038962052802415936,-557.5367480243839,548.4949238226718,-331.00188920857215,0.8362032277147108,0.12907438103469182,0.6401380311342761,0.9844285594801186,-144978.86165293196,14458.992694532393,0.36486548858455287,0.3241059343635888,-0.24939851917830225,850.104459128612,True,False,True,-0.00017844113969167998,-419.6782197472843,1.3557273031421332e-05,-403.47622988398905,935.7706708068316,3.293142224397684,5.298632774688527e-06,0.017092125808460767,0.5792266813717019,True,1.0,5.298632774688527e-06,3.293142224397684,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,274.2248345221083,-0.005369823629938611,-114.38058809133793,-52.999497497556035,-465.3147961033899,0.9861926685280634,0.1290882606405651,5.444645250948378,-0.4747164349490388,10781.388004526027,17664.719103430914,0.37240975564077516,1.2820419069122546,0.1187406767657722,681.1590513886086,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,464.0337411412745,0.00241433032087221,148.66478096229912,240.80992568543024,-23.797803177141702,0.9558687719415228,0.12908369713143722,5.901947407739298,-1.6329896845518415,25578.761101322223,133578.9266662573,0.30942337091471744,1.2033219045095176,0.01612711154936715,483.6859876091861,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,144.86466594332967,0.007605065884802101,-203.02456044458052,179.2382748346365,-40.71075458918722,0.9577878240462933,0.12907664282082892,0.030256806331627858,0.8836525290746367,-10354.239051156997,-6993.513832972356,0.4151980376734345,0.1548396230953464,-6.322709639426158,676.4196403374741,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,797.6581317264968,0.0022883238787791554,751.5776320594832,450.32423557054904,208.8029034413712,0.7436631552638161,0.12910090300218827,0.718171968769368,-0.6068468646716049,174884.52987998244,248508.8395354106,0.2620253695094211,0.07840184808040784,0.0009062876537228037,836.0135161224136,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,530.3013535105081,0.003707219759032515,-111.56870415822834,572.6359194616828,-397.6618593556836,0.9864212253419017,0.12910420327688504,6.829767411926306,5.168427885419021,-23895.469705779153,41733.71022029818,0.6076614538942332,2.5688465005514134,-0.8486980114856069,670.09878944768,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
